Id,SalePrice
2658,150961.54814304423
2718,188378.76264601666
2414,226974.80152212712
1989,129948.09687727393
625,173484.70750665432
333,87960.15835797408
1327,94138.00568414346
858,147001.11091140535
95,216753.18847738073
1568,159203.67662267957
2482,188703.21174216864
1364,123259.66573755216
2584,149632.86253452103
818,294611.20830423565
2673,150880.26043298986
2089,85823.5919391322
1297,173957.2682453465
790,124251.3415605044
2616,175669.29771699844
720,229382.0250144406
222,136623.95084727101
557,130767.04162916623
1148,220450.80248722376
2766,152387.17504325818
534,205156.45826324716
1452,102345.31234411625
630,131402.14362488786
2648,156126.49028279242
125,159705.17687387374
1904,32811.00196955865
1670,101780.98346458888
756,106120.0836201102
717,263385.5144536022
1032,156435.93074021558
852,226211.4298575541
1731,190437.75302446948
2639,94805.33163250296
2071,47931.81285765991
1267,130188.10871076694
1851,215784.72518591757
567,182568.5521679392
2439,231999.24142020626
1898,161568.83302320406
647,149360.99085402448
2256,225030.7125029888
979,83329.70271314512
1444,242378.84394210408
2485,114445.29540170301
157,110914.70304092695
88,124142.96129956475
2003,110661.51951745592
186,246886.42828277475
1425,257138.60147924302
2695,138153.56329475145
738,104623.6594209157
395,155606.98559595057
1353,185062.20730614266
1878,137111.79046692594
390,166837.45805715094
1456,256610.79893194773
1103,289045.5393612786
1387,136697.20538340072
2070,131183.96598771785
1199,180731.2612623133
2479,201613.74181848578
501,287243.0741781944
2362,72790.16234934865
1718,200998.84541342867
2188,65053.85735740024
1483,163385.61385028646
2557,81314.53065589548
437,329350.56097726885
2224,183205.7291670256
1628,205708.71469338256
397,133508.2690237427
587,195474.75897437468
971,115277.08748876955
2611,135890.05115514185
1887,70949.16822844112
2399,331912.2832486163
2148,218759.93865607737
304,135231.4148787774
1997,134605.32215391984
2817,137483.45879022294
1431,207200.85693696176
427,349867.7967210861
263,119033.27605654122
598,173033.62979227077
2895,239282.63812836754
687,148919.54000189656
1822,132990.70292778005
2191,100059.43841989822
179,112685.91076574737
1009,225056.08469062886
2010,117503.19230142867
1991,158207.64546952222
1411,162618.90577466402
1721,238245.40719312296
1144,222359.827912352
593,244926.27874200878
575,297466.6535643613
1249,175412.17862327234
1604,109940.28383669228
1064,382072.93137429643
1923,144836.68333857605
1988,96735.92853051436
2325,177476.22550619591
114,213885.4897459763
2700,194004.08414285933
217,138217.05532960698
343,176402.08922465023
386,248452.04806553328
2005,83762.84911559359
2908,115179.95605909335
1814,235497.65709607844
2446,412585.4255334578
208,176668.54471255327
1679,128474.21632132714
822,327647.70352373656
6,183542.27696808695
1781,364181.19278967613
2397,280917.16229010414
2340,275485.35820175026
1618,164724.25135882926
2843,166911.39428527496
1061,341192.4018983362
2786,101653.20070167823
1935,133302.58649003447
1341,118525.15942651074
521,275781.4465945282
2136,128867.50380541268
996,182713.66178531764
227,135730.4016420847
135,157258.31076883787
1167,168175.10234492348
294,223937.03636820294
1776,217914.63588793547
540,203404.93789617566
1717,200997.0123672877
2303,114829.66708362749
116,186166.42167161877
127,136594.95269667008
1371,133345.4843785137
1014,174733.2895244246
1507,70942.1830590234
702,157833.15150287584
750,173551.08202609536
261,144400.0775473172
1559,57297.56377869824
577,235389.94418598025
2812,228786.71278876468
2080,169523.34491016757
1368,112441.76822603698
2376,112284.52623197701
659,128192.21053387603
1235,120877.22735081459
332,75172.1120607027
1917,145583.15143978252
2094,276400.7659174744
1460,277056.4922274544
1471,203574.34201902867
1509,111693.64665825944
1922,114530.96479622548
433,400718.92678054154
460,285274.25548721914
1116,233288.76164245413
1137,178207.8468961437
53,194535.89749419695
2354,257846.52671739185
1475,216405.38216350618
1761,446654.5610969161
842,130329.40396484372
2739,162575.3881258843
2509,193352.47794909537
1007,224799.31959767814
2610,176560.94521946507
1952,114491.72622150168
2719,180497.4242185079
2921,89006.8439102956
1966,135953.67685142142
292,128291.33644621121
1204,194819.8902415763
1829,257703.52246091352
2419,212440.4150343355
391,161923.44420259423
798,125175.73243906518
481,221075.5193656854
193,203862.23458610958
555,122532.25214053225
899,36154.10623042894
2357,191367.25942473527
328,118216.50743230304
1356,106475.79227605084
1154,104359.32739477389
1730,197424.85391789174
2249,140029.8987564051
1119,272565.3270240985
2856,133178.85706513503
1394,126810.78685251757
2587,121648.83386980419
61,308686.6883006592
2661,193325.58856429142
2711,126051.26051166613
1147,209122.59924065805
757,148249.48111663153
2623,65622.6811912161
2378,158139.40322393074
1413,147958.2444007281
1722,224724.86005979375
1112,231234.9200242678
1623,183569.46371253853
1201,212424.27291412867
1513,117417.33893932562
957,425362.6128138441
1171,272253.11597144627
1145,228481.53926111106
2726,214421.15979611385
703,142239.7818396776
760,100520.7749313355
1964,135658.8634286165
2512,216560.9106486516
159,144489.84363349288
1281,170057.08130425768
468,198362.07720482635
290,128467.19612579473
665,129803.22955728584
1463,277212.35782621463
1792,237568.01908448606
923,127015.16246267798
500,268748.61923463905
1408,121888.6155112703
331,69682.70151112808
170,120792.43840179109
2192,83816.75503338332
2571,324680.93023084576
2314,164321.1590390916
2647,94343.17480673341
422,379122.6504416385
2457,331887.1851497902
1838,211637.42551521875
2805,262928.4007525284
1645,171537.39770511986
1711,294219.7889772213
2825,257284.3548300707
322,331431.94685541413
2103,259826.58893492317
342,123999.7312089664
600,101811.14456843468
488,177436.76631668687
1725,309854.2589954566
2246,249688.48767579428
2847,138437.76252144098
806,252094.31431962067
530,243068.15520684404
963,200369.49017389008
2678,104059.86195635793
171,75473.35702897841
2401,372347.78762009117
805,243281.45520427747
2259,209590.53036209662
1748,213309.88333110168
1361,145706.9500371244
1677,123678.68797436211
1406,137526.59209715103
2322,251003.18491056486
688,160923.8211525915
143,132614.0420913049
804,230559.48135862185
1214,163697.1667577278
2828,138585.35557911557
1999,194225.63056871376
2467,220631.44890186162
2665,196501.46957075794
1538,312300.7640192987
398,107876.22497066227
2822,141787.99692444789
2157,163415.59158572857
1856,185311.86555283924
1269,81060.01263558865
2570,109045.24418292375
2320,256746.94136067998
1517,136035.66328258376
2304,100585.64146347149
1312,98882.07346585274
2012,135779.956687785
506,247353.41513642977
2865,201180.56193002663
2367,111313.94476646496
554,109395.55834260967
238,140139.38029514806
1954,105526.34027114155
2488,136354.31974127557
2291,88872.80365116659
1969,73366.69223385904
2725,153713.32869741833
1482,163385.61385028646
2763,222432.6482555025
503,254574.50651934592
1584,248512.54007291485
1531,155743.43226847763
2210,180135.9812303668
459,321483.3975446707
556,114602.69610009648
1347,161583.70533711836
1290,80169.98321289639
1388,95281.42292697245
1571,326352.79194900655
2754,214905.50765864493
765,151301.43334557372
2494,118510.2429666917
2870,192019.8820369469
7,236221.2736715541
1114,250548.56593938614
2418,272512.2293067451
291,121020.07963262458
18,312747.4231996666
39,331554.01260946
1001,250145.02155298344
2442,241678.45456572314
616,138813.54734429537
2680,40660.24963273137
1414,133857.50504345715
289,156793.36404292058
40,257100.9316740324
860,115932.16427688487
409,138887.0030629583
673,147679.55040545872
2427,194350.2615363833
2036,193199.72713478823
2564,130053.55682540446
642,171999.90110858943
1008,203047.56549170276
1908,159518.50484533393
2519,197048.16772405128
1369,99307.3528266928
2855,158686.76739626273
712,105616.52617599696
1943,123552.59361917403
1958,126679.99901338847
107,191722.8767145776
2295,198654.38469615905
704,103060.48640920417
676,134758.15742382075
259,191548.6109423184
93,283982.7552806909
106,256368.6921528363
2315,174972.47730972763
1050,101554.41988864719
1095,226498.2509580789
2709,129675.30674016324
758,167612.27366172412
1496,140959.89003025857
2370,128464.34042364138
2458,260630.93664891546
2733,120746.33232663485
161,271650.68027052894
726,171504.07717881224
845,233885.51825633342
947,259884.3227261905
2232,102125.4718013365
2563,129562.75476677297
2299,144602.57130498288
211,78307.02547470474
605,195239.39852066914
1478,229404.7392715676
2247,250869.36198629212
2274,205750.36568851344
2869,198996.87367101136
967,235456.57265958958
2656,90944.56525654832
667,231935.65999459702
1042,115228.90809732256
2023,163739.1122747456
2447,347510.0394969611
2055,124707.84576685785
2275,278719.4284683078
2204,184746.6989708807
1563,254552.6441385289
483,222675.99254499923
796,163901.06354586344
1526,167810.06877350924
2042,159551.78355426766
442,333004.9720024262
1693,307816.3360575623
1468,241029.55478665396
1430,181880.8672292467
2605,174133.77182441414
1529,207513.61542256596
335,134636.8257432548
1287,120531.13034867903
31,104356.97167535985
1785,295274.90495165816
82,165982.76800512086
2620,145323.16800732282
252,202151.5548810946
721,63975.10029401092
2165,193710.0609123513
2316,176790.8537715404
775,127859.15611977462
1558,110303.7763420956
17,215604.05827512022
1022,245962.37227663805
925,116631.87289688888
438,271527.24761013343
1270,133162.5027151581
1272,114684.0792311196
215,154833.38167336624
266,243751.67429876758
2402,287383.3530447884
1250,137988.163749289
1984,106070.15149284937
1279,136658.38586126693
377,243960.32906765974
1252,106321.18517949208
2156,269856.2328641787
499,294506.3090678571
1374,137174.7049278554
2898,233139.2321956653
401,100115.15087588027
2721,162222.97924148035
2078,226603.951528078
2589,131312.97591959726
1946,266946.2174635249
1334,123497.90903714777
2781,241409.578825805
431,365782.1815757326
576,213945.92309062707
1474,235639.8919714471
2254,138344.8205934227
2155,277895.6308689646
885,101487.52899744626
643,135867.49739940872
1944,135909.52808412263
480,217144.82811484876
2845,110744.68812556603
2387,302343.64250172523
2407,210148.82883327984
2527,172748.60880818072
2514,190101.3339119964
629,150976.30744660576
80,224755.26207456162
1876,130484.78167229402
1546,109197.44508134603
2518,183721.8890245125
2347,155447.64252583846
783,205651.31858941645
1322,39890.78708595532
194,101158.07095429269
1770,282123.31417431636
2143,156384.32231973158
1229,204768.09748173045
511,271032.6506617088
46,219559.6863578824
1348,177845.05751994468
2465,219709.81644954009
387,244934.15117489983
873,227033.60928078968
1918,100891.99928592038
2764,257341.38933367498
2184,98991.5546171965
934,161733.32716739766
1920,120940.5670589371
2631,140655.57942107116
1768,459813.074729207
2040,115158.36712775988
1749,231719.9004934625
834,251776.79602386395
1457,249369.39896299643
79,121903.20979975563
2302,96921.3544754544
1817,144293.58553125366
2755,244514.51675387193
359,189540.85772132076
2059,101109.38868848581
2092,264684.30040294013
2516,238546.9625558174
150,97939.11566239706
1656,149068.57515954797
83,112857.90124296176
2411,193010.6518964144
795,58136.35087753413
2312,236824.1360673568
2917,118776.14498159126
1624,209981.17810665374
2215,254937.29652542417
1211,143055.67770406685
1485,164396.1735315561
1024,187629.05204755306
570,197850.29539646016
2874,143736.20457995753
700,168824.4943021083
2756,226403.87668819766
2022,186821.69597033673
583,216726.0435906148
2392,348556.9504617821
2424,204992.94091168197
212,106612.63681717386
736,120803.12792051115
1610,166707.6020395839
890,121208.17573120413
467,198882.61065935256
578,233650.70865627954
1747,209954.86687341484
1149,190521.5471875175
2758,236393.81408275763
857,128051.26262899826
2219,264190.4629616799
733,97404.58656591547
2909,113967.84483972113
1798,273588.22034333093
235,116229.7413664526
2366,138857.32602301956
1027,130169.99649600743
1195,141582.41755362804
1303,33567.698973677994
148,168676.08877912577
608,149437.52631414472
2515,213818.7130323777
821,292567.7568098235
2500,274165.2790411701
745,102581.76680074696
741,140083.4319947124
1611,177903.56712997163
2532,122704.8092683733
1081,228713.31107199885
1692,377994.85068088135
2520,204753.01408736774
276,97711.08038371592
1992,135511.71221915726
663,30819.75927624508
418,129613.89628715994
1733,210334.85950805788
2359,146517.06433161674
253,209932.32300863706
1518,174804.0727011286
2035,166377.90992824838
2919,74829.33243234415
1540,229591.3244841505
2120,145543.9731706567
1674,192629.33260693046
256,141449.4073488738
2361,86795.5453017177
978,82553.99782734897
2280,148612.72732117178
2095,237099.53267857723
1709,305012.3151767001
2801,238623.53344496374
1246,126468.49276873335
2373,112163.00170234789
1055,276375.1601384759
2017,143475.77193318622
1099,261717.08242608525
1344,56497.456231485325
835,191867.17484730424
1117,238757.20627109654
2043,80827.13038081792
2085,129725.24287898239
410,160642.1028145731
2650,118785.96561011401
2867,160427.06023027608
1668,105609.14957569572
1161,203430.10983730556
2122,204110.94111609395
2539,138526.37232410343
1047,142361.84542288864
1445,121480.53472285013
541,132467.31719417934
569,219017.98189947126
1276,139833.73340206716
918,133595.86121923156
326,161901.8643284705
1936,128587.46468267305
895,86706.89242905163
257,133976.64310434647
1241,167594.46889675478
1545,121091.28438619684
1189,194873.10601558076
270,163385.61385028646
2066,204977.55372310564
693,119855.06576453976
1259,183432.78409328096
2916,139999.7386588158
2321,280597.38987330085
1977,85961.81740171416
1895,145489.12744099053
1240,152310.63462877384
85,153239.9665985126
1823,105255.90728172084
825,270312.678883639
110,232662.00596800016
697,143477.05967012903
2297,93831.59940451768
1231,132190.6695750726
1355,133255.58997355856
968,333165.45577833185
584,227749.7623983014
1315,137438.10155448108
1606,128590.73972206481
206,108294.17466350121
1685,327182.1206816455
2016,116635.68808253802
869,235616.27648813382
2135,117459.86240348569
2346,191067.75238472305
2430,229536.66546462278
2198,95231.23127576994
2652,126193.08204387
27,106695.83429831412
241,174575.17017513025
906,117257.85476317644
1506,132090.93021413538
2098,333797.5782654207
1435,210748.99375136738
2213,96388.4396506848
1274,151590.4992129004
743,-11433.840913468652
1737,207217.44591343426
2797,276520.9918839615
2185,44645.745344448194
58,167554.04139782843
830,221109.52429200517
808,108983.04973420163
680,151235.46965191845
1153,112776.65263616052
1291,171135.8818359399
1818,138182.58732058032
2161,215068.8450747705
1883,124635.36048424209
350,297449.7074761027
2473,147588.8956962846
295,182278.81144295767
293,197102.61782600865
859,119276.08660830243
288,78153.15026806967
1578,156657.86301132146
102,200474.97141191695
2831,185320.87040839158
1030,162638.79805143597
2551,132233.22665565874
1286,169037.60761180276
958,309344.7081841555
776,119885.7840499933
72,222262.58910426887
2263,250167.98406953568
1866,149628.73907587247
2876,55750.33834105419
2146,265881.63458980457
103,213392.649619181
1500,138607.08460692345
492,188172.812202485
167,129775.37483990524
2597,113786.02586494054
2685,106841.30217862889
1035,154902.5430881107
1220,34208.73791507844
2602,158168.46857115702
2159,227422.30865340866
695,182862.52288454742
1109,253288.16205991077
640,187288.4551376822
1652,158915.58509332448
2090,199179.42841544718
1188,177354.3435065642
2345,238933.8539332095
1059,355681.8074243257
2751,252640.3529899245
128,186941.55618783593
1523,204428.96505187592
2925,152755.29992736306
2145,288534.0957771287
1121,231327.70860103238
566,272499.5048155373
565,234951.2254311337
1331,139775.0804309355
2928,105243.74807571393
156,132162.31907226506
797,132560.36016535212
327,89014.97867251025
2859,153584.11003012443
1453,97347.77978307562
1762,311879.97247674904
1868,200589.74063717894
1760,172943.4811591478
1113,255798.0532287662
1812,214640.57301131956
117,158425.9859898691
1142,207105.09883184917
2342,345981.4695263694
927,128972.26242468506
2478,188362.97061883798
655,68564.29565738281
2064,132257.9386724141
369,241419.50641846337
2239,124268.57377465686
2732,200513.86630543775
1653,175971.85084007052
959,221339.00898426422
2395,320038.9796750258
1412,103360.51304729964
271,255438.63441595226
1484,163396.6121271322
1497,142572.85240354348
552,144946.88632506598
2,124949.62538518023
1855,277787.32084368356
4,280826.04593717464
2292,153686.44803895644
134,119771.37603690836
646,95124.05125504802
42,294791.7890898077
532,235850.52930800314
713,99341.37456456083
2561,128161.61977249518
2360,130000.51076791558
1333,121491.8186946298
1407,226512.22627905995
2892,288710.0859975384
574,243328.60187710932
1227,177965.51421584922
2591,234736.16417176218
1476,227324.05772812437
1125,264602.4537335535
1446,141337.475767506
408,120220.85600105138
1101,289700.5424305055
2251,194246.03510642232
373,180583.59305296442
2554,108612.96465841107
2382,263314.8799338026
1985,82643.73503264133
519,236755.3131080048
1093,188825.08564990934
864,263413.47756608424
2889,147643.8057645539
2308,183207.5628064472
986,150235.80228896375
1302,149260.59890839446
585,154840.78461629752
2708,128780.59859943797
147,121432.61271013273
1441,234196.4610621367
383,189063.31192815962
285,128207.8310826791
181,117581.49738662236
358,193587.62019771902
780,162861.6520077843
258,191084.9017721091
1865,208267.72103992803
692,117871.58648378451
2902,293075.8689764429
508,267533.3100616927
2638,142619.54690767318
36,158290.1264809277
611,164560.55506877566
2281,136755.89005329588
1678,158491.94168487418
1696,374129.4326218195
1557,65102.03042173546
2180,155414.56876503094
1726,225303.5505749102
951,131421.52266598144
267,246515.2675128426
2706,122186.91082382161
2221,205947.08246006205
1357,173138.27757566946
2901,284299.2263404059
347,174303.21251519775
2164,216743.61506397754
1586,291980.71039008815
360,169485.47284965194
1769,229478.35924409988
2617,157940.7340225493
1879,166853.16777050792
991,194179.50263212784
1535,117161.53195518049
1191,160076.59359518596
1579,228063.9858840992
1882,123462.43125454697
1510,130761.30713095161
2196,186243.9791127332
1845,188771.66406512767
2336,345191.0364770531
942,102655.34701906453
861,110014.07346747961
2555,109320.87502967787
1392,150130.24954318505
2099,258857.8240494285
1543,122983.55638599762
948,262241.43926925637
1239,173818.87381714577
22,199201.2652561376
2796,254171.1195141888
2747,202671.54694094165
92,291764.4627693124
210,164546.22226866987
1858,217313.21811676043
2228,171220.93762072036
447,227642.24825446546
827,248505.1610854662
1649,226545.67754118209
682,117187.71037269791
2698,121955.54254473053
494,162132.35552599712
214,110306.2472418609
2441,264876.1898986619
2679,108638.60720690113
1336,105462.48402117263
465,210580.8682768572
1524,142158.8670616126
2543,126534.13489952742
631,142241.78683724586
2452,296557.8391272451
228,154846.0527076071
126,167530.42732825188
1092,220337.13599340734
1122,220441.92602672457
932,193475.27274658176
1980,85023.87416483051
2171,110668.11735092709
551,161068.30630694696
2768,180696.0641918503
2056,105267.97723699888
1159,323054.0004241368
2645,149005.02442839096
1174,210254.68818033417
2266,227878.5464256176
2462,363941.49529962486
1219,141977.84603501164
2922,185804.06051640998
118,144353.48724218627
474,191721.19126143405
2576,150085.9819955296
872,271055.9856507019
1077,226142.457608108
1536,133173.78705513402
1150,121387.67643737167
2341,274018.62824840593
1931,155088.81768621108
2785,118641.71058294707
2538,120741.82460176063
597,206577.86373570538
464,205626.8272094846
233,238739.48300436698
2169,124652.85727330821
2123,185436.82243706874
1867,171287.47903248522
137,238390.58486664877
515,227939.6270855429
933,116418.56093523253
2784,165479.71538120747
972,164416.58540745074
599,159123.01200461818
2614,140488.74231882737
2582,131864.80016211118
1409,182593.3959557254
175,121490.36375235894
352,205717.86028317834
976,99233.21748528711
2134,224576.26720613195
984,96155.95085245252
2396,316576.2759481979
1673,137903.36133606796
404,121783.51098776647
607,170084.40939157753
814,176023.27144510008
868,224372.04102254933
2271,196804.87718805834
1633,242604.70475343318
337,215997.55931321456
2765,182917.29086061456
1746,242984.9104542783
368,289606.3944590811
2806,227215.51460175076
1662,187993.09547277354
1234,221975.0479330988
1373,114824.74889079551
1672,97584.85026195712
1939,118338.75971265192
