Id,SalePrice
2658,125000.32775485542
2718,163342.59597057145
2414,211353.54730161573
1989,101543.24172877766
625,184332.85215845605
333,95017.73494336932
1327,102379.06068884632
858,149248.07994687444
95,181230.60099727326
1568,171378.65201157404
2482,156008.26520791082
1364,110325.49340672803
2584,148585.21384979726
818,368334.72721472895
2673,142396.06281308437
2089,119661.63793224377
1297,146029.08434368693
790,114411.23175694009
2616,191962.38986450186
720,197696.831161873
222,166794.77446090616
557,142432.73079098173
1148,195273.3972435002
2766,156620.10529390658
534,185408.9208396641
1452,119848.07061988748
630,139261.68052942105
2648,123814.9462264822
125,151296.30709750587
1904,69256.8476121513
1670,114069.06081582073
756,85000.78323684074
717,209257.92448736835
1032,161772.6154688567
852,209883.73376228873
1731,178314.38110048036
2639,96460.74621016528
2071,86837.20789137331
1267,138591.04131372145
1851,206738.52617533098
567,155501.92765306353
2439,206812.78698734104
1898,154809.1657859579
647,155200.596538149
2256,226202.47891021046
979,97305.15045771349
1444,225960.4991493646
2485,128741.52364976642
157,138195.8844354707
88,125968.57549677043
2003,102455.86714767966
186,231807.89106890693
1425,243508.99149189776
2695,126437.35885163122
738,112134.84366956177
395,164566.2483741655
1353,182732.29300895077
1878,142692.207270919
390,158712.6100542683
1456,240622.06688581393
1103,287181.61389139184
1387,123187.17471819016
2070,146535.70149360938
1199,162826.31051163794
2479,175074.63719837464
501,297213.8211636921
2362,96646.5397574364
1718,190028.75812827633
2188,85989.38977510609
1483,153046.27249358216
2557,91081.62740389604
437,365457.85129210015
2224,193037.16397015264
1628,191591.5036264215
397,151493.70912950393
587,168916.5194281276
971,123671.3692253276
2611,143680.6160994701
1887,100742.84031178382
2399,354367.4259314453
2148,204739.645358626
304,112523.93809516316
1997,128809.75415800852
2817,130010.34618435212
1431,199309.3698820486
427,357237.556756456
263,125498.79326344596
598,151914.7924320773
2895,239608.59177364077
687,147929.75156591157
1822,144693.75876904512
2191,95414.20531561229
179,119225.67138013444
