Id,SalePrice
2658,142980.3132093788
2718,173694.40365992047
2414,215546.44489788942
1989,126778.15929663103
625,162958.36333343812
333,101907.55072932027
1327,111519.91137972177
858,140393.6786382977
95,202572.067304927
1568,154449.62220055587
2482,166074.83004628512
1364,130652.05791874982
2584,138687.28933212123
818,348569.01887237286
2673,150432.86827659412
2089,106120.61578306675
1297,156803.43662393375
790,121582.89986116823
2616,163893.61931621778
720,206623.7448341829
222,135580.2405764686
557,126992.62491909474
1148,197880.91807363566
2766,147491.42529816894
534,188412.03195337014
1452,111044.91603492202
630,136125.80162926833
2648,138389.32545935054
125,144649.7585025043
1904,75929.34356335171
1670,108620.31950408129
756,106461.86704399297
717,247733.5840113948
1032,151343.33422920867
852,208071.96492175717
1731,189984.0191831832
2639,109199.22786042455
2071,78611.3287095491
1267,120732.77366838272
1851,197466.3668623326
567,168538.87303971403
2439,213525.00220441763
1898,153725.98195432613
647,135721.6771856826
2256,203723.2712303211
979,106403.35873682702
1444,231028.98596349344
2485,117573.40170937948
157,123908.99488934361
88,123804.03484088395
2003,110839.57390190549
186,235453.56771731263
1425,250094.73768630775
2695,134550.68834529637
738,107735.61456483207
395,153758.11726119908
1353,170869.0902513232
1878,132485.24590689025
390,162622.1213789062
1456,246565.85473050384
1103,292988.4779746453
1387,127617.31756988763
2070,136210.15637991487
1199,173604.6645261975
2479,178389.97863141922
501,287178.6860049896
2362,93612.94099767877
1718,182634.58788158838
2188,90831.90642850593
1483,150745.5917031332
2557,93623.98252462539
437,355793.0666955361
2224,167198.54807036667
1628,186400.79441648218
397,132810.5540306676
587,186346.8063262432
971,119519.68748311709
2611,137871.31620936966
1887,90349.56553765798
2399,339763.6129866929
2148,200677.57110303914
304,134823.9056722571
1997,134691.59044993058
2817,137593.13956637727
1431,201329.76639178736
427,363865.99484427314
263,122181.07150842425
598,165964.4608497307
2895,227765.28914900642
687,149231.85990628856
1822,133146.79172830647
2191,106864.47897024678
179,131668.55862249067
1009,208998.559718045
2010,127242.42623546782
1991,144606.37235488833
1411,141520.45113970104
1721,227214.19693253664
1144,203811.32009800532
593,238215.6167674216
575,280238.6030057296
1249,160897.9102987362
1604,119616.38896223406
1064,444960.3427402966
1923,136718.00113359184
1988,109407.25620933295
2325,170781.41622664282
114,208357.59031990726
2700,177025.74532579802
217,141907.56726729468
343,167804.5303992989
386,238800.95916505187
2005,95036.72187832562
2908,127493.8077115129
1814,220088.70289946225
2446,579905.436513847
208,166110.86075595848
1679,128154.29763917084
822,333422.30288949586
6,175170.96022842836
1781,409705.10163565894
2397,273351.59428937495
2340,284414.56957614626
1618,167270.1697081529
2843,134751.1355461254
1061,383774.8150187294
2786,110726.34077450451
1935,134671.7095045552
1341,127776.9185862351
521,281215.1930739044
2136,130274.06089539899
996,184773.8734940246
227,130900.07773160929
135,156032.68083574847
1167,172334.90329532023
294,207209.71786763036
1776,202390.8190364865
540,186329.78080193113
1717,182632.79947769895
2303,123812.64541502848
116,180739.44499691954
127,134621.94659052778
1371,138057.50551205
1014,147847.98411284832
1507,93541.81845618847
702,141440.08104847424
750,156227.1266349209
261,143640.6670351166
1559,81276.98956535941
577,208023.55758825777
2812,213703.12072449416
2080,148652.65046148055
1368,124623.13540507988
2376,116708.45946521452
659,121260.91332771914
1235,118932.37898621811
332,95163.61917429515
1917,144945.81875182732
2094,269866.5057261962
1460,276687.2061698512
1471,196214.08333199148
1509,121624.47354335332
1922,126120.66749790065
433,496950.12610883906
460,267530.707576459
1116,238869.83554980168
1137,173471.46433740112
53,179003.97292582967
2354,250467.3458555221
1475,199132.92293103796
1761,658590.7468572329
842,136414.9686709614
2739,140777.35504339583
2509,180093.77814301185
1007,206452.31073259749
2610,161885.96177681538
1952,104429.09571490104
2719,165260.331415284
2921,101818.55547293837
1966,130211.84009578927
292,122313.2088492642
1204,184632.56736592617
1829,245979.16590113493
2419,197049.69756469873
391,156113.0701980332
798,121942.53338274383
481,206900.68813657312
193,199577.13380742504
555,121998.87848298202
899,72668.01349837777
2357,186433.49591733617
328,123567.81912122472
1356,128181.7962978986
1154,111314.70748641192
1730,179417.5687854688
2249,141525.65350805118
