Id,SalePrice
2658,138893.5766094824
2718,155602.54684485984
2414,215125.33465513776
1989,108376.88081028155
625,171787.4705351152
333,90585.5758114897
1327,117160.72938438437
858,147453.84413223402
95,181684.68425367115
1568,161471.2991722733
2482,165465.94501727776
1364,112149.52520591226
2584,143802.06095420403
818,366020.523457456
2673,145662.0114798147
2089,116366.88116105022
1297,147579.5384998327
790,129066.06032824988
2616,174327.7906090136
720,196865.8175173044
222,140765.97754205723
557,132552.9910096623
1148,197370.74809955666
2766,147414.89814841995
534,192967.32227408802
1452,116528.78950526954
630,135906.72618872309
2648,135296.56750166582
125,152298.26953727877
1904,78546.05351142236
1670,112986.21063316228
756,95857.62920577991
717,240272.33414852608
1032,157499.76420917426
852,213169.66086516986
1731,187022.49649244742
2639,106977.6005921914
2071,85438.08167935384
1267,133213.2017067318
1851,205072.403796486
567,149129.73723900205
2439,212124.5596475284
1898,159142.51385265763
647,143909.49418894443
2256,204997.7105257357
979,95513.30670824161
1444,231951.9729344762
2485,125890.39857656953
157,130620.58634180616
88,132395.97318737942
2003,109155.90813804595
186,244314.59667433114
1425,251054.32686405443
2695,131728.25722063606
738,108862.14783534572
395,158370.71572007806
1353,173664.0367587118
1878,139957.25680683716
390,168278.41409387422
1456,244354.94750530922
1103,297651.9389885972
1387,117328.03143539646
2070,140405.25139362825
1199,172098.17650898214
2479,180367.24805372226
501,292148.06246552063
2362,100095.42259396863
1718,181180.82482030036
2188,80893.09558940877
1483,152360.7057693635
2557,82081.75177469655
437,345153.8574665015
2224,167230.68568396254
1628,204939.03256697312
397,141996.17399236304
587,186239.74364207804
971,129851.61566327301
2611,143747.75448435024
1887,99043.75773676299
2399,346265.78414170013
2148,207269.85319591808
304,130155.87059119057
1997,131041.9284243721
2817,136346.44001156546
1431,202725.48850592403
427,358025.0505393208
263,128610.75190157467
598,174489.7377790486
2895,235300.1835384106
687,143837.16362637098
1822,138499.9911131702
2191,103909.53469354485
179,133061.74260971366
1009,210356.35647085097
2010,126080.33283157679
1991,143695.06116601976
1411,148564.10707708512
1721,221172.5399438291
1144,205331.8631709516
593,240866.0462689056
575,288159.93221715715
1249,175498.1464988412
1604,126982.65236223325
1064,451170.7469032514
1923,142454.11698784065
1988,97658.46861497151
2325,171770.0437091311
114,203486.53342384935
2700,158449.10235780952
217,132908.60177969123
343,173930.05674840047
386,236446.50951041633
2005,101443.72654380517
2908,131942.92020427727
1814,228226.2756341996
2446,574922.1999402188
208,167138.99801406314
1679,114335.14179064007
822,340115.8800916955
6,170347.18445902894
1781,413049.0686917645
2397,265483.9165352607
2340,279929.8836507714
1618,165307.67325335613
2843,135655.0313265207
1061,372038.85285619705
2786,116062.48282036796
1935,139613.7427668055
1341,127119.19552167677
521,278386.2533949607
2136,134065.43434229837
996,184363.27438001594
227,128860.03162494047
135,161014.1108993547
1167,155404.8557143733
294,205068.22195256216
1776,208400.90577830642
540,190078.99602640414
1717,181179.6937187906
2303,132054.58567866075
116,186794.9485088431
127,140476.5271677238
1371,135141.19797271935
1014,143805.05392080493
1507,93629.73149162476
702,138779.91136287517
750,152318.9680989243
261,143653.85067421227
1559,78611.98866049555
577,211656.527472877
2812,211695.96186762326
2080,147285.89866713557
1368,120603.262000089
2376,124148.35773007757
659,104897.3965042419
1235,126739.64071032833
332,85845.45891626771
1917,151174.20451283792
2094,271291.74850540794
1460,275809.94710489566
1471,201847.22067420842
1509,117256.48458747182
1922,130235.39976167511
433,508813.4190088933
460,264340.7358412548
1116,239659.09636482026
1137,176705.16138589126
53,177659.33903507912
2354,258585.7610713135
1475,205714.65780792953
1761,687835.8626270113
842,143199.696990412
2739,139084.04094283524
2509,160097.4980562845
1007,211916.8764137103
2610,159147.25857179658
1952,91752.28217808866
2719,146885.85617123955
2921,90225.04375891687
1966,138342.0275785542
292,125585.85819828589
1204,186300.91218453084
1829,240641.97218391087
2419,195227.11289671875
391,166036.94673650412
798,122487.84049008852
481,207062.71628781263
193,188392.05819432792
555,128869.93855514482
899,79876.81712557925
2357,185816.39679659595
328,127286.73895560799
1356,111129.64642285992
1154,119136.25153921044
1730,177517.27919081086
2249,150091.20290732433
1119,271590.9193236683
2856,125279.46787885955
1394,132145.57174611112
2587,121841.15822856099
61,312443.0098133452
2661,180980.63620294168
2711,129993.2440698556
1147,187012.98935027368
757,142063.1324956231
2623,94754.64384469048
2378,137631.79387568822
1413,138581.34882882301
1722,208105.15694337024
1112,209342.41679695543
1623,187246.50341604528
1201,180884.95789799315
1513,107454.31811288201
957,458235.63677152613
1171,263628.6393793008
1145,212311.67491348565
2726,207989.93037238606
703,147248.82606326984
760,105847.35547042395
1964,140586.14904973772
2512,180798.96998527274
159,132394.0293662767
1281,160995.8966435822
468,182029.96900613408
290,111263.08780526086
665,103392.93344236838
1463,272161.007697754
1792,224021.10751852408
923,127606.50050399128
500,254871.49737308273
1408,116938.59523870288
331,88063.94865577268
170,113445.69189344009
2192,102479.53232379361
2571,330952.99403430533
2314,166515.38031250748
2647,90676.81809959379
422,433995.0809012993
2457,346884.91457010753
1838,197835.08783916468
2805,250627.47465652655
1645,178600.15971254391
1711,285698.4075028506
2825,251270.43759876097
322,334573.15751320316
2103,254077.57316433254
342,124588.33247717877
600,114389.06299757518
488,177859.76380407056
1725,294804.4514914966
2246,245816.46914195368
2847,139802.3373930098
806,238697.30231348678
530,230956.95812358783
